student_id,gender,adult_learner_flag,family_support_flag,dependents_flag,mobile_contactable_flag,multi_channel_contact_flag,digital_access_type,enrollment_commitment_type,digital_self_service_flag,payment_plan_type,monthly_student_bill,actual_dropout_flag
CRM-00272,Male,0,1,0,1,0,Standard bandwidth,Multi-year commitment,1,Electronic check,59.75,0
CRM-00273,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),24.8,1
CRM-00274,Male,1,1,0,1,1,High bandwidth,Open enrollment,0,Electronic check,107.05,0
CRM-00275,Male,0,0,0,1,0,High bandwidth,Open enrollment,0,Mailed check,70.6,1
CRM-00276,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,85.4,1
CRM-00277,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,105.05,1
CRM-00278,Male,1,1,0,1,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),64.95,0
CRM-00279,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,55.0,0
CRM-00280,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),50.55,0
CRM-00281,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,55.15,0
CRM-00282,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Electronic check,51.2,0
CRM-00283,Female,0,0,1,1,1,Limited access,Open enrollment,0,Mailed check,25.4,0
CRM-00284,Female,0,0,0,1,1,Standard bandwidth,Open enrollment,0,Mailed check,54.45,0
CRM-00285,Male,0,1,1,1,0,High bandwidth,Open enrollment,0,Mailed check,95.15,1
CRM-00286,Female,0,0,0,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),76.0,0
CRM-00287,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,44.35,0
CRM-00288,Male,0,1,0,1,0,High bandwidth,Open enrollment,0,Electronic check,70.0,1
CRM-00289,Male,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,74.5,1
CRM-00290,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),44.85,1
CRM-00291,Male,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,76.1,1
CRM-00292,Male,0,0,0,1,0,Standard bandwidth,Annual commitment,0,Mailed check,61.2,0
CRM-00293,Male,0,1,1,1,0,High bandwidth,Annual commitment,0,Mailed check,86.8,0
CRM-00294,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,89.35,0
CRM-00295,Female,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,19.7,0
CRM-00296,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.25,0
CRM-00297,Female,0,1,1,1,0,High bandwidth,Multi-year commitment,0,Electronic check,76.05,0
CRM-00298,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,100.8,0
CRM-00299,Male,0,1,1,1,1,Standard bandwidth,Open enrollment,1,Electronic check,74.55,0
CRM-00300,Female,0,0,1,1,0,High bandwidth,Open enrollment,1,Mailed check,73.6,1
CRM-00301,Male,0,0,0,1,0,Standard bandwidth,Annual commitment,1,Bank transfer (automatic),64.9,0
CRM-00302,Female,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,95.45,1
CRM-00303,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,90.4,0
CRM-00304,Female,0,1,1,0,0,Standard bandwidth,Multi-year commitment,0,Credit card (automatic),60.3,0
CRM-00305,Male,0,0,1,1,1,High bandwidth,Open enrollment,1,Mailed check,81.85,0
CRM-00306,Male,0,1,1,1,1,Limited access,Multi-year commitment,0,Mailed check,24.8,0
CRM-00307,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,74.9,1
CRM-00308,Male,0,1,1,1,0,Standard bandwidth,Multi-year commitment,0,Mailed check,75.55,0
CRM-00309,Male,1,1,1,1,1,High bandwidth,Open enrollment,0,Electronic check,101.15,0
CRM-00310,Male,0,0,1,1,1,Standard bandwidth,Annual commitment,1,Credit card (automatic),78.75,0
CRM-00311,Female,0,0,0,1,0,Limited access,Open enrollment,1,Bank transfer (automatic),19.25,0
CRM-00312,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,89.05,0
CRM-00313,Female,0,0,0,1,1,High bandwidth,Multi-year commitment,0,Credit card (automatic),115.05,0
CRM-00314,Female,1,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,69.35,0
CRM-00315,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,80.6,1
CRM-00316,Male,0,1,1,1,1,High bandwidth,Annual commitment,0,Credit card (automatic),110.05,0
CRM-00317,Male,0,0,0,1,0,Limited access,Multi-year commitment,1,Credit card (automatic),19.9,0
CRM-00318,Female,0,1,1,1,0,Standard bandwidth,Annual commitment,0,Credit card (automatic),80.3,1
CRM-00319,Male,1,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,93.15,1
CRM-00320,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),91.5,0
CRM-00321,Female,1,0,0,1,1,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),82.45,1
CRM-00322,Female,0,1,1,0,0,Standard bandwidth,Multi-year commitment,1,Electronic check,60.0,0
CRM-00323,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,44.8,0
CRM-00324,Female,0,1,1,1,0,Standard bandwidth,Annual commitment,0,Mailed check,48.6,0
CRM-00325,Male,0,0,0,0,0,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),60.05,0
CRM-00326,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),102.7,0
CRM-00327,Female,1,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,82.9,0
CRM-00328,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,70.35,1
CRM-00329,Female,1,1,1,0,0,Standard bandwidth,Open enrollment,1,Electronic check,35.9,0
CRM-00330,Female,1,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),82.65,0
CRM-00331,Female,0,1,1,1,0,Limited access,Multi-year commitment,1,Mailed check,19.85,0
CRM-00332,Female,0,0,0,1,0,Limited access,Annual commitment,1,Mailed check,19.2,0
CRM-00333,Male,0,0,0,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),94.9,0
CRM-00334,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,73.85,1
CRM-00335,Female,0,0,0,1,1,High bandwidth,Open enrollment,0,Mailed check,80.6,1
CRM-00336,Male,0,1,1,1,1,Standard bandwidth,Annual commitment,1,Bank transfer (automatic),75.8,1
CRM-00337,Female,0,0,0,1,1,High bandwidth,Multi-year commitment,1,Electronic check,104.6,1
CRM-00338,Female,0,0,0,1,1,Standard bandwidth,Multi-year commitment,1,Electronic check,88.15,0
CRM-00339,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Credit card (automatic),94.8,0
CRM-00340,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,103.4,1
CRM-00341,Female,1,0,0,1,0,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),54.65,0
CRM-00342,Female,0,1,0,1,1,Standard bandwidth,Multi-year commitment,0,Credit card (automatic),85.75,0
CRM-00343,Female,0,1,1,1,1,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),67.45,0
CRM-00344,Male,0,0,0,1,0,Limited access,Annual commitment,0,Mailed check,20.5,0
CRM-00345,Female,0,0,1,1,0,Limited access,Annual commitment,1,Credit card (automatic),20.25,0
CRM-00346,Female,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,72.1,0
CRM-00347,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,90.4,1
CRM-00348,Female,0,1,0,1,0,Limited access,Multi-year commitment,0,Bank transfer (automatic),19.45,0
CRM-00349,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,44.95,0
CRM-00350,Female,1,1,0,1,0,High bandwidth,Annual commitment,0,Bank transfer (automatic),97.0,0
CRM-00351,Male,0,1,1,1,1,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),62.8,0
CRM-00352,Male,0,0,1,1,0,Standard bandwidth,Annual commitment,0,Mailed check,44.6,0
CRM-00353,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,89.15,0
CRM-00354,Male,0,1,1,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),84.8,1
CRM-00355,Female,1,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,41.9,1
CRM-00356,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),80.25,1
CRM-00357,Female,1,0,0,1,1,Standard bandwidth,Open enrollment,1,Electronic check,54.1,0
CRM-00358,Male,0,1,0,1,1,High bandwidth,Multi-year commitment,1,Electronic check,105.25,0
CRM-00359,Male,1,1,0,0,0,Standard bandwidth,Open enrollment,0,Credit card (automatic),30.75,1
CRM-00360,Male,0,1,1,1,1,High bandwidth,Annual commitment,0,Electronic check,97.1,0
CRM-00361,Male,0,0,1,1,0,Limited access,Open enrollment,0,Mailed check,20.2,0
CRM-00362,Female,0,0,0,1,0,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),98.8,0
CRM-00363,Male,0,1,0,1,0,Standard bandwidth,Annual commitment,0,Credit card (automatic),50.3,0
CRM-00364,Female,0,0,0,1,0,Limited access,Multi-year commitment,1,Mailed check,20.55,0
CRM-00365,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),75.9,0
CRM-00366,Male,0,0,0,1,0,High bandwidth,Open enrollment,0,Bank transfer (automatic),96.5,1
CRM-00367,Male,0,1,0,1,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),59.95,0
CRM-00368,Female,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,19.15,0
CRM-00369,Male,0,1,0,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),98.65,0
CRM-00370,Male,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Credit card (automatic),112.6,0
CRM-00371,Male,0,1,1,1,0,Limited access,Annual commitment,0,Mailed check,20.6,0
CRM-00372,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,85.65,1
CRM-00373,Male,0,0,1,0,0,Standard bandwidth,Multi-year commitment,0,Mailed check,35.75,0
CRM-00374,Female,0,1,1,1,1,High bandwidth,Annual commitment,1,Credit card (automatic),99.75,0
CRM-00375,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Credit card (automatic),96.1,0
CRM-00376,Female,0,0,0,1,1,Standard bandwidth,Annual commitment,0,Credit card (automatic),85.1,0
CRM-00377,Male,0,0,0,0,0,Standard bandwidth,Open enrollment,0,Mailed check,25.35,0
CRM-00378,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),104.95,1
CRM-00379,Female,0,0,0,1,1,Standard bandwidth,Multi-year commitment,0,Electronic check,89.65,0
CRM-00380,Male,0,0,0,1,1,High bandwidth,Annual commitment,0,Electronic check,86.75,0
CRM-00381,Female,0,1,0,1,0,High bandwidth,Annual commitment,1,Bank transfer (automatic),86.2,0
CRM-00382,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,50.65,1
CRM-00383,Male,1,1,1,0,0,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),64.8,0
CRM-00384,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),90.85,1
CRM-00385,Male,0,0,0,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),108.1,0
CRM-00386,Male,1,1,0,1,0,Limited access,Open enrollment,0,Mailed check,19.95,1
CRM-00387,Female,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,85.45,1
CRM-00388,Female,0,0,0,0,0,Standard bandwidth,Annual commitment,1,Electronic check,54.75,0
CRM-00389,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Mailed check,90.4,0
CRM-00390,Male,0,0,1,1,0,Standard bandwidth,Open enrollment,0,Electronic check,44.0,0
CRM-00391,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),95.6,0
CRM-00392,Male,1,1,0,1,1,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),84.8,0
CRM-00393,Female,1,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,44.3,0
CRM-00394,Female,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,19.9,0
CRM-00395,Female,1,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,95.05,0
CRM-00396,Female,0,0,0,1,1,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),90.05,0
CRM-00397,Male,1,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),109.9,0
CRM-00398,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Credit card (automatic),73.95,1
CRM-00399,Male,1,0,0,0,0,Standard bandwidth,Open enrollment,1,Electronic check,54.6,0
CRM-00400,Female,0,1,1,1,0,Limited access,Annual commitment,0,Mailed check,20.05,0
CRM-00401,Female,0,0,0,1,0,Limited access,Annual commitment,0,Bank transfer (automatic),19.75,0
CRM-00402,Female,0,0,0,1,0,Limited access,Annual commitment,0,Credit card (automatic),20.05,0
CRM-00403,Male,0,1,1,1,1,High bandwidth,Open enrollment,1,Credit card (automatic),99.45,1
CRM-00404,Female,0,1,0,1,0,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),55.9,0
CRM-00405,Male,0,0,0,1,0,Limited access,Multi-year commitment,1,Mailed check,19.7,0
CRM-00406,Male,0,0,0,1,0,Limited access,Multi-year commitment,1,Credit card (automatic),19.8,0
CRM-00407,Male,0,1,1,1,1,High bandwidth,Annual commitment,1,Bank transfer (automatic),95.4,0
CRM-00408,Male,1,1,1,1,0,High bandwidth,Open enrollment,1,Mailed check,93.95,0
CRM-00409,Female,0,0,0,1,0,Limited access,Open enrollment,1,Mailed check,19.9,1
CRM-00410,Male,0,0,0,1,0,Limited access,Open enrollment,1,Mailed check,19.6,1
CRM-00411,Male,1,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,81.35,1
CRM-00412,Female,0,1,0,1,1,Limited access,Annual commitment,1,Bank transfer (automatic),24.45,0
CRM-00413,Female,0,1,0,1,1,High bandwidth,Open enrollment,1,Electronic check,74.95,0
CRM-00414,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,87.35,0
CRM-00415,Female,1,1,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),70.65,0
CRM-00416,Female,0,1,1,1,0,High bandwidth,Open enrollment,0,Bank transfer (automatic),73.25,0
CRM-00417,Male,0,1,0,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),98.7,0
CRM-00418,Female,0,1,1,1,1,Limited access,Multi-year commitment,1,Mailed check,24.8,0
CRM-00419,Female,0,1,1,1,0,High bandwidth,Open enrollment,0,Electronic check,83.3,1
CRM-00420,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),75.3,1
CRM-00421,Female,0,1,1,1,1,Limited access,Open enrollment,1,Mailed check,24.3,0
CRM-00422,Female,0,0,0,1,0,High bandwidth,Open enrollment,1,Bank transfer (automatic),69.85,0
CRM-00423,Male,0,0,1,1,1,High bandwidth,Annual commitment,0,Credit card (automatic),100.55,0
CRM-00424,Male,0,1,1,1,1,Limited access,Annual commitment,0,Mailed check,25.7,0
CRM-00425,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),40.7,0
CRM-00426,Female,1,1,0,1,1,Standard bandwidth,Open enrollment,0,Bank transfer (automatic),51.65,0
CRM-00427,Male,1,1,0,1,1,High bandwidth,Annual commitment,1,Bank transfer (automatic),105.1,0
CRM-00428,Female,0,1,1,1,1,High bandwidth,Open enrollment,0,Electronic check,85.95,0
CRM-00429,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),75.6,0
CRM-00430,Female,0,1,0,1,1,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),58.25,0
CRM-00431,Female,0,1,1,1,0,Limited access,Open enrollment,1,Mailed check,19.4,1
CRM-00432,Female,0,1,1,0,0,Standard bandwidth,Multi-year commitment,1,Credit card (automatic),65.2,0
CRM-00433,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Electronic check,53.45,0
CRM-00434,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),45.4,1
CRM-00435,Male,0,1,0,1,0,Limited access,Multi-year commitment,1,Electronic check,19.75,0
CRM-00436,Female,0,0,0,0,0,Standard bandwidth,Open enrollment,1,Credit card (automatic),44.45,0
CRM-00437,Male,0,1,0,1,0,Limited access,Annual commitment,0,Bank transfer (automatic),20.85,0
CRM-00438,Male,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Credit card (automatic),114.05,0
CRM-00439,Male,0,1,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),89.85,0
CRM-00440,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,55.05,0
CRM-00441,Female,0,1,1,1,1,High bandwidth,Open enrollment,1,Electronic check,112.95,0
CRM-00442,Female,1,0,0,1,1,High bandwidth,Open enrollment,0,Credit card (automatic),101.55,0
CRM-00443,Female,0,1,0,1,1,High bandwidth,Annual commitment,1,Mailed check,114.65,0
CRM-00444,Female,0,0,1,1,1,Standard bandwidth,Open enrollment,0,Electronic check,64.8,0
CRM-00445,Female,0,1,0,1,0,High bandwidth,Open enrollment,0,Electronic check,80.4,0
CRM-00446,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,105.9,1
CRM-00447,Female,0,0,0,1,0,High bandwidth,Open enrollment,0,Mailed check,69.55,1
CRM-00448,Female,0,1,1,1,1,Limited access,Multi-year commitment,1,Bank transfer (automatic),25.05,0
CRM-00449,Male,0,1,1,1,0,High bandwidth,Open enrollment,1,Electronic check,94.75,0
CRM-00450,Male,0,1,1,1,0,High bandwidth,Multi-year commitment,0,Bank transfer (automatic),105.5,0
CRM-00451,Female,0,0,0,1,1,Limited access,Annual commitment,0,Mailed check,24.7,0
CRM-00452,Female,1,0,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,69.75,0
CRM-00453,Male,0,1,0,0,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),60.2,0
CRM-00454,Female,0,1,1,1,0,High bandwidth,Open enrollment,1,Electronic check,81.05,1
CRM-00455,Female,0,1,0,1,1,Limited access,Multi-year commitment,0,Mailed check,24.4,0
CRM-00456,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,104.15,0
CRM-00457,Male,0,1,1,1,0,High bandwidth,Annual commitment,0,Bank transfer (automatic),92.9,0
CRM-00458,Female,0,1,1,1,0,Standard bandwidth,Multi-year commitment,0,Bank transfer (automatic),80.8,0
CRM-00459,Male,0,1,0,1,0,Limited access,Open enrollment,0,Mailed check,20.0,0
CRM-00460,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,75.1,0
CRM-00461,Male,0,0,1,1,0,Limited access,Open enrollment,0,Mailed check,19.65,0
CRM-00462,Female,0,1,0,1,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),69.45,0
CRM-00463,Male,0,1,1,1,1,High bandwidth,Open enrollment,0,Electronic check,101.15,1
CRM-00464,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,99.8,1
CRM-00465,Male,1,1,0,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),116.05,0
CRM-00466,Male,0,0,0,0,0,Standard bandwidth,Multi-year commitment,1,Mailed check,40.05,0
CRM-00467,Male,1,1,0,1,1,High bandwidth,Multi-year commitment,0,Electronic check,102.1,0
CRM-00468,Male,0,1,1,1,1,High bandwidth,Annual commitment,1,Electronic check,89.7,0
CRM-00469,Female,0,0,1,1,0,Limited access,Multi-year commitment,0,Mailed check,19.9,0
CRM-00470,Female,0,1,1,1,0,Standard bandwidth,Open enrollment,0,Electronic check,55.95,1
CRM-00471,Female,1,0,0,1,0,Limited access,Annual commitment,0,Mailed check,20.65,0
CRM-00472,Male,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,55.0,1
CRM-00473,Male,0,1,0,1,0,Standard bandwidth,Open enrollment,1,Mailed check,70.05,0
CRM-00474,Male,0,1,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,53.6,0
CRM-00475,Female,0,1,1,1,0,High bandwidth,Open enrollment,1,Electronic check,74.7,1
CRM-00476,Male,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,80.25,1
CRM-00477,Male,1,1,1,1,0,Standard bandwidth,Open enrollment,1,Electronic check,76.05,0
CRM-00478,Female,0,1,1,1,0,Standard bandwidth,Open enrollment,1,Electronic check,75.7,0
CRM-00479,Male,0,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,96.1,1
CRM-00480,Female,0,0,1,1,0,High bandwidth,Open enrollment,0,Bank transfer (automatic),69.0,1
CRM-00481,Male,0,1,1,1,0,Limited access,Multi-year commitment,0,Mailed check,19.65,0
CRM-00482,Female,0,1,0,0,0,Standard bandwidth,Open enrollment,1,Bank transfer (automatic),45.3,1
CRM-00483,Female,1,0,0,1,0,High bandwidth,Open enrollment,1,Electronic check,81.45,0
CRM-00484,Female,0,1,0,1,1,High bandwidth,Annual commitment,1,Bank transfer (automatic),108.5,0
CRM-00485,Female,0,1,1,1,0,High bandwidth,Open enrollment,1,Electronic check,83.55,1
CRM-00486,Male,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Credit card (automatic),84.5,0
CRM-00487,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Electronic check,100.15,0
CRM-00488,Male,0,0,0,1,1,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),88.6,0
CRM-00489,Female,0,1,1,0,0,Standard bandwidth,Multi-year commitment,1,Bank transfer (automatic),52.55,0
CRM-00490,Male,0,0,1,1,1,High bandwidth,Open enrollment,1,Electronic check,74.35,1
CRM-00491,Male,0,1,1,1,1,High bandwidth,Multi-year commitment,1,Bank transfer (automatic),104.8,0
CRM-00492,Female,0,0,0,1,0,Standard bandwidth,Open enrollment,1,Electronic check,59.0,0
CRM-00493,Female,0,1,0,1,0,High bandwidth,Open enrollment,1,Electronic check,74.4,1
CRM-00494,Male,1,1,0,1,1,Standard bandwidth,Annual commitment,0,Bank transfer (automatic),64.05,0
CRM-00495,Male,0,0,0,1,0,Limited access,Open enrollment,0,Mailed check,20.4,0
CRM-00496,Male,0,0,0,0,0,Standard bandwidth,Annual commitment,1,Bank transfer (automatic),43.75,1
CRM-00497,Male,0,1,0,1,0,Standard bandwidth,Open enrollment,0,Mailed check,60.9,0
CRM-00498,Female,0,1,0,1,0,Limited access,Multi-year commitment,0,Bank transfer (automatic),19.8,0
CRM-00499,Female,1,0,0,0,0,Standard bandwidth,Open enrollment,0,Electronic check,28.45,1
CRM-00500,Female,0,0,0,1,1,High bandwidth,Open enrollment,1,Bank transfer (automatic),99.7,1
