session_id,prospect_id,session_date,week_start,audience_segment,market,primary_device,session_order,sessions_in_journey,touch_pattern,channel_group,journey_path,visitor_status,engaged_session_flag,lead_event_flag,lead_flag,enrollment_equivalent_flag,session_quality_score,session_duration_seconds,pageviews,touch_role,first_touch_credit,last_touch_credit,linear_credit,transaction_revenue
MKG-00044-S1,MKG-00044,2020-11-22,2020-11-16,Promo Responders,National Market,Mobile,1,2,Two-touch,Referral,Referral > Direct,New,1,1,1,0,75,349,6,First touch,1.0,0.0,0.5,0.0
MKG-00044-S2,MKG-00044,2020-11-29,2020-11-23,Promo Responders,National Market,Mobile,2,2,Two-touch,Direct,Referral > Direct,Returning,1,0,1,1,81,266,6,Closer,0.0,1.0,0.5,95.43
MKG-00045-S1,MKG-00045,2020-11-13,2020-11-09,Research-Heavy Browsers,Regional Market,Desktop,1,5,Four-plus,Organic Search,Organic Search > Direct > Paid Social > Paid Social > Email,New,0,0,1,0,71,263,5,First touch,1.0,0.0,0.2,0.0
MKG-00045-S2,MKG-00045,2020-11-19,2020-11-16,Research-Heavy Browsers,Regional Market,Desktop,2,5,Four-plus,Direct,Organic Search > Direct > Paid Social > Paid Social > Email,Returning,1,0,1,0,75,236,5,Assist,0.0,0.0,0.2,0.0
MKG-00045-S3,MKG-00045,2020-11-26,2020-11-23,Research-Heavy Browsers,Regional Market,Desktop,3,5,Four-plus,Paid Social,Organic Search > Direct > Paid Social > Paid Social > Email,Returning,1,1,1,0,87,258,6,Assist,0.0,0.0,0.2,0.0
MKG-00045-S4,MKG-00045,2020-11-28,2020-11-23,Research-Heavy Browsers,Regional Market,Desktop,4,5,Four-plus,Paid Social,Organic Search > Direct > Paid Social > Paid Social > Email,Returning,0,0,1,0,85,261,6,Assist,0.0,0.0,0.2,0.0
MKG-00045-S5,MKG-00045,2020-12-04,2020-11-30,Research-Heavy Browsers,Regional Market,Desktop,5,5,Four-plus,Email,Organic Search > Direct > Paid Social > Paid Social > Email,Returning,1,0,1,1,98,315,8,Closer,0.0,1.0,0.2,161.61
MKG-00046-S1,MKG-00046,2020-12-12,2020-12-07,Promo Responders,National Market,Desktop,1,1,Single-touch,Organic Search,Organic Search,New,1,1,1,0,93,346,6,Single-touch,0.0,0.0,0.0,0.0
MKG-00047-S1,MKG-00047,2021-01-05,2021-01-04,Cross-Border Shoppers,International Market,Desktop,1,4,Four-plus,Paid Search,Paid Search > Paid Search > Email > Email,New,0,1,1,0,74,258,5,First touch,1.0,0.0,0.25,0.0
MKG-00047-S2,MKG-00047,2021-01-10,2021-01-04,Cross-Border Shoppers,International Market,Desktop,2,4,Four-plus,Paid Search,Paid Search > Paid Search > Email > Email,Returning,1,0,1,0,82,321,6,Assist,0.0,0.0,0.25,0.0
MKG-00047-S3,MKG-00047,2021-01-14,2021-01-11,Cross-Border Shoppers,International Market,Desktop,3,4,Four-plus,Email,Paid Search > Paid Search > Email > Email,Returning,1,0,1,0,95,298,6,Assist,0.0,0.0,0.25,0.0
MKG-00047-S4,MKG-00047,2021-01-19,2021-01-18,Cross-Border Shoppers,International Market,Desktop,4,4,Four-plus,Email,Paid Search > Paid Search > Email > Email,Returning,1,0,1,1,96,344,9,Closer,0.0,1.0,0.25,144.83
MKG-00048-S1,MKG-00048,2020-11-13,2020-11-09,Research-Heavy Browsers,Regional Market,Desktop,1,3,Three-touch,Organic Search,Organic Search > Organic Search > Direct,New,1,1,1,0,82,285,6,First touch,0.0,0.0,0.0,0.0
MKG-00048-S2,MKG-00048,2020-11-16,2020-11-16,Research-Heavy Browsers,Regional Market,Desktop,2,3,Three-touch,Organic Search,Organic Search > Organic Search > Direct,Returning,1,0,1,0,91,334,6,Assist,0.0,0.0,0.0,0.0
MKG-00048-S3,MKG-00048,2020-11-18,2020-11-16,Research-Heavy Browsers,Regional Market,Desktop,3,3,Three-touch,Direct,Organic Search > Organic Search > Direct,Returning,1,0,1,0,91,303,7,Last session,0.0,0.0,0.0,0.0
MKG-00049-S1,MKG-00049,2020-11-14,2020-11-09,Brand Returners,Core Market,Desktop,1,2,Two-touch,Paid Social,Paid Social > Paid Search,New,0,0,1,0,61,190,4,First touch,0.0,0.0,0.0,0.0
MKG-00049-S2,MKG-00049,2020-11-23,2020-11-23,Brand Returners,Core Market,Desktop,2,2,Two-touch,Paid Search,Paid Social > Paid Search,Returning,0,1,1,0,58,241,4,Last session,0.0,0.0,0.0,0.0
MKG-00050-S1,MKG-00050,2021-01-04,2021-01-04,Research-Heavy Browsers,Core Market,Mobile,1,4,Four-plus,Email,Email > Direct > Paid Social > Paid Social,New,0,0,0,0,63,295,3,First touch,0.0,0.0,0.0,0.0
MKG-00050-S2,MKG-00050,2021-01-05,2021-01-04,Research-Heavy Browsers,Core Market,Mobile,2,4,Four-plus,Direct,Email > Direct > Paid Social > Paid Social,Returning,1,0,0,0,78,278,8,Assist,0.0,0.0,0.0,0.0
MKG-00050-S3,MKG-00050,2021-01-11,2021-01-11,Research-Heavy Browsers,Core Market,Mobile,3,4,Four-plus,Paid Social,Email > Direct > Paid Social > Paid Social,Returning,1,0,0,0,64,240,7,Assist,0.0,0.0,0.0,0.0
MKG-00050-S4,MKG-00050,2021-01-19,2021-01-18,Research-Heavy Browsers,Core Market,Mobile,4,4,Four-plus,Paid Social,Email > Direct > Paid Social > Paid Social,Returning,0,0,0,0,59,250,3,Last session,0.0,0.0,0.0,0.0
MKG-00051-S1,MKG-00051,2020-12-09,2020-12-07,Promo Responders,National Market,Desktop,1,3,Three-touch,Direct,Direct > Direct > Direct,New,0,0,1,0,69,270,3,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00051-S2,MKG-00051,2020-12-12,2020-12-07,Promo Responders,National Market,Desktop,2,3,Three-touch,Direct,Direct > Direct > Direct,Returning,1,1,1,0,87,323,7,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00051-S3,MKG-00051,2020-12-18,2020-12-14,Promo Responders,National Market,Desktop,3,3,Three-touch,Direct,Direct > Direct > Direct,Returning,0,0,1,1,69,213,5,Closer,0.0,1.0,0.3333333333333333,115.77
MKG-00052-S1,MKG-00052,2020-12-31,2020-12-28,Research-Heavy Browsers,Regional Market,Desktop,1,5,Four-plus,Email,Email > Email > Referral > Organic Search > Organic Search,New,1,0,1,0,88,345,4,First touch,1.0,0.0,0.2,0.0
MKG-00052-S2,MKG-00052,2021-01-01,2020-12-28,Research-Heavy Browsers,Regional Market,Desktop,2,5,Four-plus,Email,Email > Email > Referral > Organic Search > Organic Search,Returning,1,1,1,0,79,305,5,Assist,0.0,0.0,0.2,0.0
MKG-00052-S3,MKG-00052,2021-01-05,2021-01-04,Research-Heavy Browsers,Regional Market,Desktop,3,5,Four-plus,Referral,Email > Email > Referral > Organic Search > Organic Search,Returning,0,0,1,0,80,309,6,Assist,0.0,0.0,0.2,0.0
MKG-00052-S4,MKG-00052,2021-01-09,2021-01-04,Research-Heavy Browsers,Regional Market,Desktop,4,5,Four-plus,Organic Search,Email > Email > Referral > Organic Search > Organic Search,Returning,1,0,1,0,96,363,7,Assist,0.0,0.0,0.2,0.0
MKG-00052-S5,MKG-00052,2021-01-16,2021-01-11,Research-Heavy Browsers,Regional Market,Desktop,5,5,Four-plus,Organic Search,Email > Email > Referral > Organic Search > Organic Search,Returning,1,0,1,1,98,353,8,Closer,0.0,1.0,0.2,162.75
MKG-00053-S1,MKG-00053,2020-11-09,2020-11-09,Brand Returners,National Market,Desktop,1,4,Four-plus,Referral,Referral > Paid Search > Organic Search > Email,New,0,1,1,0,72,302,5,First touch,1.0,0.0,0.25,0.0
MKG-00053-S2,MKG-00053,2020-11-11,2020-11-09,Brand Returners,National Market,Desktop,2,4,Four-plus,Paid Search,Referral > Paid Search > Organic Search > Email,Returning,0,0,1,0,70,266,6,Assist,0.0,0.0,0.25,0.0
MKG-00053-S3,MKG-00053,2020-11-16,2020-11-16,Brand Returners,National Market,Desktop,3,4,Four-plus,Organic Search,Referral > Paid Search > Organic Search > Email,Returning,1,0,1,0,93,315,6,Assist,0.0,0.0,0.25,0.0
MKG-00053-S4,MKG-00053,2020-11-19,2020-11-16,Brand Returners,National Market,Desktop,4,4,Four-plus,Email,Referral > Paid Search > Organic Search > Email,Returning,1,0,1,1,89,279,6,Closer,0.0,1.0,0.25,144.35
MKG-00054-S1,MKG-00054,2020-11-19,2020-11-16,Cross-Border Shoppers,International Market,Tablet,1,5,Four-plus,Direct,Direct > Email > Paid Social > Paid Social > Paid Search,New,0,0,0,0,69,235,5,First touch,0.0,0.0,0.0,0.0
MKG-00054-S2,MKG-00054,2020-11-27,2020-11-23,Cross-Border Shoppers,International Market,Tablet,2,5,Four-plus,Email,Direct > Email > Paid Social > Paid Social > Paid Search,Returning,1,0,0,0,82,322,7,Assist,0.0,0.0,0.0,0.0
MKG-00054-S3,MKG-00054,2020-12-06,2020-11-30,Cross-Border Shoppers,International Market,Tablet,3,5,Four-plus,Paid Social,Direct > Email > Paid Social > Paid Social > Paid Search,Returning,0,0,0,0,65,209,4,Assist,0.0,0.0,0.0,0.0
MKG-00054-S4,MKG-00054,2020-12-11,2020-12-07,Cross-Border Shoppers,International Market,Tablet,4,5,Four-plus,Paid Social,Direct > Email > Paid Social > Paid Social > Paid Search,Returning,1,0,0,0,85,229,5,Assist,0.0,0.0,0.0,0.0
MKG-00054-S5,MKG-00054,2020-12-17,2020-12-14,Cross-Border Shoppers,International Market,Tablet,5,5,Four-plus,Paid Search,Direct > Email > Paid Social > Paid Social > Paid Search,Returning,1,0,0,0,83,280,8,Last session,0.0,0.0,0.0,0.0
MKG-00055-S1,MKG-00055,2020-11-14,2020-11-09,Cross-Border Shoppers,International Market,Tablet,1,3,Three-touch,Organic Search,Organic Search > Paid Social > Direct,New,1,0,0,0,86,332,5,First touch,0.0,0.0,0.0,0.0
MKG-00055-S2,MKG-00055,2020-11-20,2020-11-16,Cross-Border Shoppers,International Market,Tablet,2,3,Three-touch,Paid Social,Organic Search > Paid Social > Direct,Returning,1,0,0,0,70,193,4,Assist,0.0,0.0,0.0,0.0
MKG-00055-S3,MKG-00055,2020-11-26,2020-11-23,Cross-Border Shoppers,International Market,Tablet,3,3,Three-touch,Direct,Organic Search > Paid Social > Direct,Returning,1,0,0,0,84,368,7,Last session,0.0,0.0,0.0,0.0
MKG-00056-S1,MKG-00056,2020-11-19,2020-11-16,Promo Responders,Regional Market,Desktop,1,3,Three-touch,Organic Search,Organic Search > Direct > Email,New,1,1,1,0,83,252,8,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00056-S2,MKG-00056,2020-11-20,2020-11-16,Promo Responders,Regional Market,Desktop,2,3,Three-touch,Direct,Organic Search > Direct > Email,Returning,0,0,1,0,74,247,4,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00056-S3,MKG-00056,2020-11-26,2020-11-23,Promo Responders,Regional Market,Desktop,3,3,Three-touch,Email,Organic Search > Direct > Email,Returning,0,0,1,1,80,257,5,Closer,0.0,1.0,0.3333333333333333,131.97
MKG-00057-S1,MKG-00057,2021-01-03,2020-12-28,Research-Heavy Browsers,Regional Market,Desktop,1,3,Three-touch,Organic Search,Organic Search > Direct > Direct,New,1,0,1,0,72,324,7,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00057-S2,MKG-00057,2021-01-12,2021-01-11,Research-Heavy Browsers,Regional Market,Desktop,2,3,Three-touch,Direct,Organic Search > Direct > Direct,Returning,1,1,1,0,82,336,6,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00057-S3,MKG-00057,2021-01-17,2021-01-11,Research-Heavy Browsers,Regional Market,Desktop,3,3,Three-touch,Direct,Organic Search > Direct > Direct,Returning,1,0,1,1,86,301,6,Closer,0.0,1.0,0.3333333333333333,148.61
MKG-00058-S1,MKG-00058,2020-12-13,2020-12-07,Research-Heavy Browsers,Regional Market,Desktop,1,4,Four-plus,Paid Social,Paid Social > Organic Search > Referral > Direct,New,0,0,1,0,62,211,4,First touch,1.0,0.0,0.25,0.0
MKG-00058-S2,MKG-00058,2020-12-22,2020-12-21,Research-Heavy Browsers,Regional Market,Desktop,2,4,Four-plus,Organic Search,Paid Social > Organic Search > Referral > Direct,Returning,1,1,1,0,87,374,5,Assist,0.0,0.0,0.25,0.0
MKG-00058-S3,MKG-00058,2020-12-28,2020-12-28,Research-Heavy Browsers,Regional Market,Desktop,3,4,Four-plus,Referral,Paid Social > Organic Search > Referral > Direct,Returning,1,0,1,0,86,347,6,Assist,0.0,0.0,0.25,0.0
MKG-00058-S4,MKG-00058,2021-01-02,2020-12-28,Research-Heavy Browsers,Regional Market,Desktop,4,4,Four-plus,Direct,Paid Social > Organic Search > Referral > Direct,Returning,0,0,1,1,86,285,6,Closer,0.0,1.0,0.25,148.44
MKG-00059-S1,MKG-00059,2020-12-19,2020-12-14,Research-Heavy Browsers,Core Market,Desktop,1,2,Two-touch,Paid Search,Paid Search > Paid Search,New,0,1,1,0,73,179,4,First touch,0.0,0.0,0.0,0.0
MKG-00059-S2,MKG-00059,2020-12-23,2020-12-21,Research-Heavy Browsers,Core Market,Desktop,2,2,Two-touch,Paid Search,Paid Search > Paid Search,Returning,1,0,1,0,78,259,5,Last session,0.0,0.0,0.0,0.0
MKG-00060-S1,MKG-00060,2020-12-28,2020-12-28,Research-Heavy Browsers,Core Market,Desktop,1,1,Single-touch,Paid Social,Paid Social,New,0,0,0,0,61,229,5,Single-touch,0.0,0.0,0.0,0.0
MKG-00061-S1,MKG-00061,2020-12-31,2020-12-28,Research-Heavy Browsers,National Market,Desktop,1,1,Single-touch,Email,Email,New,1,0,0,0,80,316,6,Single-touch,0.0,0.0,0.0,0.0
MKG-00062-S1,MKG-00062,2020-12-25,2020-12-21,Brand Returners,Core Market,Mobile,1,1,Single-touch,Paid Social,Paid Social,New,0,0,0,0,58,230,4,Single-touch,0.0,0.0,0.0,0.0
MKG-00063-S1,MKG-00063,2020-12-02,2020-11-30,Promo Responders,Regional Market,Mobile,1,4,Four-plus,Paid Search,Paid Search > Organic Search > Email > Direct,New,0,0,1,0,60,201,7,First touch,1.0,0.0,0.25,0.0
MKG-00063-S2,MKG-00063,2020-12-04,2020-11-30,Promo Responders,Regional Market,Mobile,2,4,Four-plus,Organic Search,Paid Search > Organic Search > Email > Direct,Returning,1,1,1,0,84,312,6,Assist,0.0,0.0,0.25,0.0
MKG-00063-S3,MKG-00063,2020-12-11,2020-12-07,Promo Responders,Regional Market,Mobile,3,4,Four-plus,Email,Paid Search > Organic Search > Email > Direct,Returning,1,0,1,0,88,406,7,Assist,0.0,0.0,0.25,0.0
MKG-00063-S4,MKG-00063,2020-12-14,2020-12-14,Promo Responders,Regional Market,Mobile,4,4,Four-plus,Direct,Paid Search > Organic Search > Email > Direct,Returning,1,0,1,1,88,335,7,Closer,0.0,1.0,0.25,145.66
MKG-00064-S1,MKG-00064,2020-12-09,2020-12-07,Promo Responders,National Market,Desktop,1,3,Three-touch,Email,Email > Email > Direct,New,1,0,0,0,70,256,7,First touch,0.0,0.0,0.0,0.0
MKG-00064-S2,MKG-00064,2020-12-14,2020-12-14,Promo Responders,National Market,Desktop,2,3,Three-touch,Email,Email > Email > Direct,Returning,1,0,0,0,91,314,6,Assist,0.0,0.0,0.0,0.0
MKG-00064-S3,MKG-00064,2020-12-16,2020-12-14,Promo Responders,National Market,Desktop,3,3,Three-touch,Direct,Email > Email > Direct,Returning,1,0,0,0,83,285,7,Last session,0.0,0.0,0.0,0.0
MKG-00065-S1,MKG-00065,2020-12-06,2020-11-30,Research-Heavy Browsers,Regional Market,Mobile,1,1,Single-touch,Email,Email,New,1,0,0,0,76,291,7,Single-touch,0.0,0.0,0.0,0.0
MKG-00066-S1,MKG-00066,2020-11-13,2020-11-09,Cross-Border Shoppers,International Market,Mobile,1,3,Three-touch,Referral,Referral > Direct > Paid Social,New,1,0,0,0,66,288,7,First touch,0.0,0.0,0.0,0.0
MKG-00066-S2,MKG-00066,2020-11-17,2020-11-16,Cross-Border Shoppers,International Market,Mobile,2,3,Three-touch,Direct,Referral > Direct > Paid Social,Returning,1,0,0,0,83,286,6,Assist,0.0,0.0,0.0,0.0
MKG-00066-S3,MKG-00066,2020-11-24,2020-11-23,Cross-Border Shoppers,International Market,Mobile,3,3,Three-touch,Paid Social,Referral > Direct > Paid Social,Returning,1,0,0,0,71,252,4,Last session,0.0,0.0,0.0,0.0
MKG-00067-S1,MKG-00067,2020-12-10,2020-12-07,Research-Heavy Browsers,Core Market,Desktop,1,3,Three-touch,Organic Search,Organic Search > Organic Search > Email,New,1,1,1,0,78,353,7,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00067-S2,MKG-00067,2020-12-17,2020-12-14,Research-Heavy Browsers,Core Market,Desktop,2,3,Three-touch,Organic Search,Organic Search > Organic Search > Email,Returning,1,0,1,0,97,378,7,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00067-S3,MKG-00067,2020-12-21,2020-12-21,Research-Heavy Browsers,Core Market,Desktop,3,3,Three-touch,Email,Organic Search > Organic Search > Email,Returning,1,0,1,1,96,323,7,Closer,0.0,1.0,0.3333333333333333,136.44
MKG-00068-S1,MKG-00068,2020-12-10,2020-12-07,Promo Responders,Regional Market,Mobile,1,3,Three-touch,Email,Email > Referral > Direct,New,1,0,1,0,72,324,6,First touch,1.0,0.0,0.3333333333333333,0.0
MKG-00068-S2,MKG-00068,2020-12-15,2020-12-14,Promo Responders,Regional Market,Mobile,2,3,Three-touch,Referral,Email > Referral > Direct,Returning,1,0,1,0,68,283,5,Assist,0.0,0.0,0.3333333333333333,0.0
MKG-00068-S3,MKG-00068,2020-12-20,2020-12-14,Promo Responders,Regional Market,Mobile,3,3,Three-touch,Direct,Email > Referral > Direct,Returning,0,1,1,1,74,310,6,Closer,0.0,1.0,0.3333333333333333,119.93
MKG-00069-S1,MKG-00069,2020-12-03,2020-11-30,Research-Heavy Browsers,Core Market,Mobile,1,1,Single-touch,Direct,Direct,New,0,0,0,0,64,234,5,Single-touch,0.0,0.0,0.0,0.0
MKG-00070-S1,MKG-00070,2020-11-23,2020-11-23,Promo Responders,National Market,Mobile,1,2,Two-touch,Direct,Direct > Direct,New,0,0,0,0,77,252,5,First touch,0.0,0.0,0.0,0.0
MKG-00070-S2,MKG-00070,2020-12-02,2020-11-30,Promo Responders,National Market,Mobile,2,2,Two-touch,Direct,Direct > Direct,Returning,1,0,0,0,67,265,8,Last session,0.0,0.0,0.0,0.0
MKG-00071-S1,MKG-00071,2020-11-07,2020-11-02,Brand Returners,Core Market,Mobile,1,4,Four-plus,Paid Search,Paid Search > Paid Social > Direct > Direct,New,0,1,1,0,55,224,7,First touch,1.0,0.0,0.25,0.0
MKG-00071-S2,MKG-00071,2020-11-12,2020-11-09,Brand Returners,Core Market,Mobile,2,4,Four-plus,Paid Social,Paid Search > Paid Social > Direct > Direct,Returning,1,0,1,0,65,247,6,Assist,0.0,0.0,0.25,0.0
MKG-00071-S3,MKG-00071,2020-11-14,2020-11-09,Brand Returners,Core Market,Mobile,3,4,Four-plus,Direct,Paid Search > Paid Social > Direct > Direct,Returning,0,0,1,0,73,310,7,Assist,0.0,0.0,0.25,0.0
MKG-00071-S4,MKG-00071,2020-11-20,2020-11-16,Brand Returners,Core Market,Mobile,4,4,Four-plus,Direct,Paid Search > Paid Social > Direct > Direct,Returning,1,0,1,1,89,342,7,Closer,0.0,1.0,0.25,131.38
MKG-00072-S1,MKG-00072,2020-11-01,2020-10-26,Research-Heavy Browsers,Core Market,Mobile,1,2,Two-touch,Paid Search,Paid Search > Paid Social,New,0,0,0,0,67,230,5,First touch,0.0,0.0,0.0,0.0
MKG-00072-S2,MKG-00072,2020-11-04,2020-11-02,Research-Heavy Browsers,Core Market,Mobile,2,2,Two-touch,Paid Social,Paid Search > Paid Social,Returning,0,0,0,0,59,230,5,Last session,0.0,0.0,0.0,0.0
MKG-00073-S1,MKG-00073,2020-11-12,2020-11-09,Brand Returners,National Market,Mobile,1,3,Three-touch,Organic Search,Organic Search > Direct > Organic Search,New,1,0,0,0,58,306,7,First touch,0.0,0.0,0.0,0.0
MKG-00073-S2,MKG-00073,2020-11-21,2020-11-16,Brand Returners,National Market,Mobile,2,3,Three-touch,Direct,Organic Search > Direct > Organic Search,Returning,1,0,0,0,73,269,7,Assist,0.0,0.0,0.0,0.0
MKG-00073-S3,MKG-00073,2020-11-23,2020-11-23,Brand Returners,National Market,Mobile,3,3,Three-touch,Organic Search,Organic Search > Direct > Organic Search,Returning,1,0,0,0,88,306,9,Last session,0.0,0.0,0.0,0.0
MKG-00074-S1,MKG-00074,2020-11-28,2020-11-23,Promo Responders,Core Market,Mobile,1,1,Single-touch,Direct,Direct,New,1,0,0,0,70,344,6,Single-touch,0.0,0.0,0.0,0.0
MKG-00075-S1,MKG-00075,2021-01-03,2020-12-28,Promo Responders,National Market,Desktop,1,3,Three-touch,Paid Social,Paid Social > Paid Social > Email,New,1,0,1,0,67,238,7,First touch,0.0,0.0,0.0,0.0
MKG-00075-S2,MKG-00075,2021-01-12,2021-01-11,Promo Responders,National Market,Desktop,2,3,Three-touch,Paid Social,Paid Social > Paid Social > Email,Returning,1,0,1,0,67,247,5,Assist,0.0,0.0,0.0,0.0
MKG-00075-S3,MKG-00075,2021-01-17,2021-01-11,Promo Responders,National Market,Desktop,3,3,Three-touch,Email,Paid Social > Paid Social > Email,Returning,1,1,1,0,93,281,8,Last session,0.0,0.0,0.0,0.0
MKG-00076-S1,MKG-00076,2020-11-18,2020-11-16,Research-Heavy Browsers,National Market,Mobile,1,2,Two-touch,Email,Email > Email,New,0,1,1,0,74,248,6,First touch,1.0,0.0,0.5,0.0
MKG-00076-S2,MKG-00076,2020-11-19,2020-11-16,Research-Heavy Browsers,National Market,Mobile,2,2,Two-touch,Email,Email > Email,Returning,1,0,1,1,82,323,7,Closer,0.0,1.0,0.5,135.05
MKG-00077-S1,MKG-00077,2020-12-10,2020-12-07,Research-Heavy Browsers,Regional Market,Mobile,1,2,Two-touch,Direct,Direct > Paid Social,New,1,0,0,0,61,277,5,First touch,0.0,0.0,0.0,0.0
MKG-00077-S2,MKG-00077,2020-12-15,2020-12-14,Research-Heavy Browsers,Regional Market,Mobile,2,2,Two-touch,Paid Social,Direct > Paid Social,Returning,1,0,0,0,69,216,5,Last session,0.0,0.0,0.0,0.0
MKG-00078-S1,MKG-00078,2020-12-23,2020-12-21,Promo Responders,National Market,Desktop,1,4,Four-plus,Email,Email > Referral > Organic Search > Direct,New,1,1,1,0,84,314,7,First touch,1.0,0.0,0.25,0.0
MKG-00078-S2,MKG-00078,2020-12-26,2020-12-21,Promo Responders,National Market,Desktop,2,4,Four-plus,Referral,Email > Referral > Organic Search > Direct,Returning,0,0,1,0,80,296,6,Assist,0.0,0.0,0.25,0.0
MKG-00078-S3,MKG-00078,2020-12-27,2020-12-21,Promo Responders,National Market,Desktop,3,4,Four-plus,Organic Search,Email > Referral > Organic Search > Direct,Returning,1,0,1,0,98,308,6,Assist,0.0,0.0,0.25,0.0
MKG-00078-S4,MKG-00078,2020-12-30,2020-12-28,Promo Responders,National Market,Desktop,4,4,Four-plus,Direct,Email > Referral > Organic Search > Direct,Returning,1,0,1,1,85,351,6,Closer,0.0,1.0,0.25,139.38
MKG-00079-S1,MKG-00079,2021-01-03,2020-12-28,Brand Returners,National Market,Desktop,1,5,Four-plus,Paid Social,Paid Social > Paid Social > Email > Email > Paid Search,New,1,0,1,0,72,227,6,First touch,0.0,0.0,0.0,0.0
MKG-00079-S2,MKG-00079,2021-01-07,2021-01-04,Brand Returners,National Market,Desktop,2,5,Four-plus,Paid Social,Paid Social > Paid Social > Email > Email > Paid Search,Returning,1,1,1,0,76,285,4,Assist,0.0,0.0,0.0,0.0
MKG-00079-S3,MKG-00079,2021-01-13,2021-01-11,Brand Returners,National Market,Desktop,3,5,Four-plus,Email,Paid Social > Paid Social > Email > Email > Paid Search,Returning,1,0,1,0,85,276,7,Assist,0.0,0.0,0.0,0.0
MKG-00079-S4,MKG-00079,2021-01-18,2021-01-18,Brand Returners,National Market,Desktop,4,5,Four-plus,Email,Paid Social > Paid Social > Email > Email > Paid Search,Returning,1,0,1,0,92,318,9,Assist,0.0,0.0,0.0,0.0
MKG-00079-S5,MKG-00079,2021-01-24,2021-01-18,Brand Returners,National Market,Desktop,5,5,Four-plus,Paid Search,Paid Social > Paid Social > Email > Email > Paid Search,Returning,1,0,1,0,86,336,6,Last session,0.0,0.0,0.0,0.0
MKG-00080-S1,MKG-00080,2020-12-31,2020-12-28,Brand Returners,National Market,Desktop,1,2,Two-touch,Email,Email > Direct,New,0,0,0,0,72,265,5,First touch,0.0,0.0,0.0,0.0
MKG-00080-S2,MKG-00080,2021-01-07,2021-01-04,Brand Returners,National Market,Desktop,2,2,Two-touch,Direct,Email > Direct,Returning,1,0,0,0,87,305,7,Last session,0.0,0.0,0.0,0.0
MKG-00081-S1,MKG-00081,2020-11-06,2020-11-02,Research-Heavy Browsers,Regional Market,Mobile,1,2,Two-touch,Referral,Referral > Direct,New,1,0,0,0,71,247,6,First touch,0.0,0.0,0.0,0.0
