student_id,gender,adult_learner_flag,family_support_flag,dependents_flag,student_lifecycle_months,mobile_contactable_flag,multi_channel_contact_flag,digital_access_type,academic_support_flag,study_resources_flag,device_readiness_flag,advising_support_flag,co_curricular_content_flag,career_content_flag,enrollment_commitment_type,digital_self_service_flag,payment_plan_type,monthly_student_bill,cumulative_student_bill,actual_dropout_flag,engagement_services_count,engagement_index,attrition_risk_score
CRM-00172,Female,0,1,0,2,1,1,High bandwidth,0,0,1,1,1,1,Open enrollment,1,Electronic check,104.4,242.8,1,7,82.2,78.0
CRM-00173,Male,0,1,0,14,1,0,Standard bandwidth,0,1,1,1,1,1,Multi-year commitment,0,Mailed check,81.95,1181.75,0,6,53.3,28.0
CRM-00174,Female,0,1,0,53,1,0,High bandwidth,0,0,1,0,1,1,Annual commitment,1,Bank transfer (automatic),94.85,5000.2,1,5,54.4,40.0
CRM-00175,Female,0,0,0,32,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Bank transfer (automatic),20.55,654.55,0,1,8.9,42.0
CRM-00176,Female,0,1,0,34,1,1,Limited access,0,0,0,0,0,0,Open enrollment,0,Electronic check,24.7,780.2,0,2,27.8,87.0
CRM-00177,Female,1,0,0,15,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Mailed check,74.45,1145.7,1,3,46.7,95.0
CRM-00178,Female,1,0,0,7,1,0,High bandwidth,1,0,0,0,0,0,Open enrollment,0,Bank transfer (automatic),76.45,503.6,1,2,17.8,80.0
CRM-00179,Female,0,1,1,15,1,1,High bandwidth,0,1,1,0,1,1,Open enrollment,1,Bank transfer (automatic),105.35,1559.25,0,7,82.2,85.0
CRM-00180,Male,0,1,0,61,1,0,Limited access,0,0,0,0,0,0,Annual commitment,1,Credit card (automatic),20.55,1252.0,0,2,27.8,42.0
CRM-00181,Female,0,0,0,1,0,0,Standard bandwidth,0,1,0,0,0,0,Open enrollment,0,Bank transfer (automatic),29.95,29.95,1,1,8.9,92.0
CRM-00182,Female,0,0,0,1,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Mailed check,45.3,45.3,0,1,8.9,92.0
CRM-00183,Male,0,0,0,8,1,1,High bandwidth,0,0,0,0,0,1,Open enrollment,0,Bank transfer (automatic),84.5,662.65,1,3,36.7,100.0
CRM-00184,Male,0,1,1,33,1,0,Standard bandwidth,1,0,1,0,1,1,Annual commitment,0,Credit card (automatic),74.75,2453.3,0,5,44.4,20.0
CRM-00185,Female,0,0,0,13,1,0,High bandwidth,0,1,1,0,0,0,Open enrollment,1,Electronic check,79.25,1111.65,1,4,45.6,85.0
CRM-00186,Female,0,1,0,1,0,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,24.8,24.8,1,1,18.9,92.0
CRM-00187,Male,0,0,0,20,1,0,Standard bandwidth,0,1,0,0,0,0,Open enrollment,1,Mailed check,51.8,1023.85,0,3,36.7,87.0
CRM-00188,Male,0,0,0,3,0,0,Standard bandwidth,0,0,0,1,0,0,Open enrollment,0,Electronic check,30.4,82.15,0,1,8.9,80.0
CRM-00189,Female,0,0,0,13,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Electronic check,19.65,244.8,0,1,8.9,42.0
CRM-00190,Female,0,1,0,40,1,1,Standard bandwidth,0,1,0,0,0,0,Open enrollment,0,Credit card (automatic),56.6,2379.1,0,3,36.7,87.0
CRM-00191,Male,0,1,1,43,1,1,Standard bandwidth,1,0,0,1,0,1,Annual commitment,1,Credit card (automatic),71.9,3173.35,0,6,73.3,18.0
CRM-00192,Male,0,1,0,6,1,0,High bandwidth,0,1,1,0,0,1,Open enrollment,1,Electronic check,91.0,531.0,1,5,54.4,90.0
CRM-00193,Female,0,1,1,69,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Bank transfer (automatic),19.75,1375.4,0,1,8.9,42.0
CRM-00194,Female,0,1,1,72,1,1,High bandwidth,1,1,1,0,1,1,Multi-year commitment,0,Credit card (automatic),109.7,8129.3,0,7,72.2,20.0
CRM-00195,Male,0,1,1,59,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),19.3,1192.7,0,1,8.9,42.0
CRM-00196,Female,0,1,0,20,1,0,High bandwidth,1,1,0,1,1,0,Open enrollment,1,Electronic check,96.55,1901.65,0,6,63.3,63.0
CRM-00197,Male,0,1,1,24,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Bank transfer (automatic),24.1,587.4,0,3,46.7,42.0
CRM-00198,Male,0,0,0,59,1,1,High bandwidth,0,1,1,1,1,1,Open enrollment,1,Electronic check,111.35,6519.75,0,8,91.1,73.0
CRM-00199,Male,0,1,1,72,1,1,High bandwidth,0,1,1,1,1,1,Multi-year commitment,1,Bank transfer (automatic),112.25,8041.65,0,8,91.1,28.0
CRM-00200,Male,0,0,1,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,20.75,20.75,0,1,8.9,92.0
CRM-00201,Female,0,1,0,27,1,0,High bandwidth,1,0,0,1,1,1,Annual commitment,1,Credit card (automatic),101.9,2681.15,0,6,63.3,18.0
CRM-00202,Female,0,0,0,14,1,0,High bandwidth,0,1,0,1,0,0,Open enrollment,1,Credit card (automatic),80.05,1112.3,0,4,45.6,83.0
CRM-00203,Male,0,1,1,71,1,1,High bandwidth,1,0,1,0,1,1,Multi-year commitment,0,Electronic check,105.55,7405.5,0,6,63.3,20.0
CRM-00204,Male,0,0,1,13,1,0,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Credit card (automatic),78.3,1033.95,0,3,36.7,95.0
CRM-00205,Male,0,0,0,44,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,0,Credit card (automatic),68.85,2958.95,0,1,8.9,87.0
CRM-00206,Female,0,0,0,33,1,0,High bandwidth,0,1,0,1,0,0,Annual commitment,1,Bank transfer (automatic),79.95,2684.85,0,4,45.6,38.0
CRM-00207,Male,0,1,1,72,0,0,Standard bandwidth,1,1,1,1,0,1,Multi-year commitment,1,Credit card (automatic),55.45,4179.2,0,6,63.3,0.0
CRM-00208,Male,0,0,0,1,1,0,High bandwidth,0,0,0,0,0,1,Open enrollment,0,Electronic check,79.9,79.9,1,2,17.8,100.0
CRM-00209,Female,0,0,0,19,1,0,High bandwidth,1,0,1,1,1,1,Open enrollment,1,Electronic check,106.6,1934.45,1,7,72.2,53.0
CRM-00210,Male,0,1,0,64,1,0,High bandwidth,0,1,1,1,1,1,Annual commitment,1,Credit card (automatic),102.45,6654.1,0,7,72.2,28.0
CRM-00211,Male,0,0,0,2,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Credit card (automatic),46.0,84.5,1,2,27.8,92.0
CRM-00212,Female,0,0,0,1,0,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Electronic check,25.25,25.25,0,0,0.0,92.0
CRM-00213,Male,0,0,1,61,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,19.75,1124.2,0,1,8.9,42.0
CRM-00214,Female,0,1,1,29,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Electronic check,20.0,540.05,0,1,8.9,42.0
CRM-00215,Male,1,1,0,23,1,1,High bandwidth,0,0,0,0,0,1,Open enrollment,0,Electronic check,86.8,1975.85,0,3,36.7,95.0
CRM-00216,Female,0,1,0,57,0,0,Standard bandwidth,1,1,1,0,1,1,Open enrollment,1,Bank transfer (automatic),58.75,3437.45,0,6,63.3,57.0
CRM-00217,Male,0,1,1,72,0,0,Standard bandwidth,1,1,1,1,0,0,Multi-year commitment,0,Credit card (automatic),45.25,3139.8,0,4,35.6,0.0
CRM-00218,Male,0,1,0,66,0,0,Standard bandwidth,1,1,1,1,1,0,Multi-year commitment,1,Bank transfer (automatic),56.6,3789.2,0,6,63.3,0.0
CRM-00219,Male,0,1,1,65,1,1,Standard bandwidth,0,1,1,1,1,1,Multi-year commitment,1,Bank transfer (automatic),84.2,5324.5,0,8,91.1,28.0
CRM-00220,Female,0,0,0,8,1,0,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Bank transfer (automatic),80.0,624.6,0,3,36.7,100.0
CRM-00221,Female,0,0,0,4,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,70.15,268.35,1,2,27.8,92.0
CRM-00222,Female,0,1,0,71,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Bank transfer (automatic),24.75,1836.9,0,2,27.8,42.0
CRM-00223,Male,0,1,1,1,1,0,Limited access,0,0,0,0,0,0,Annual commitment,1,Electronic check,20.2,20.2,0,2,27.8,47.0
CRM-00224,Male,0,1,0,4,1,0,Standard bandwidth,0,0,0,1,0,0,Open enrollment,0,Mailed check,50.05,179.35,1,2,17.8,80.0
CRM-00225,Female,0,0,0,12,1,0,Limited access,0,0,0,0,0,0,Annual commitment,1,Bank transfer (automatic),19.35,219.35,0,2,27.8,42.0
CRM-00226,Male,0,0,0,24,0,0,Standard bandwidth,1,0,0,0,1,1,Annual commitment,1,Mailed check,50.6,1288.75,0,4,45.6,22.0
CRM-00227,Female,0,1,1,31,1,0,Standard bandwidth,1,0,1,1,1,1,Annual commitment,1,Mailed check,81.15,2545.75,0,7,72.2,8.0
CRM-00228,Female,0,1,0,1,1,0,Standard bandwidth,0,0,0,0,1,0,Open enrollment,0,Mailed check,55.2,55.2,1,2,17.8,92.0
CRM-00229,Male,0,0,0,30,1,1,High bandwidth,0,0,0,1,0,1,Open enrollment,1,Credit card (automatic),89.9,2723.15,0,5,64.4,83.0
CRM-00230,Female,0,1,1,47,1,1,Standard bandwidth,1,1,0,1,1,1,Multi-year commitment,1,Credit card (automatic),85.3,4107.25,0,8,91.1,18.0
CRM-00231,Male,0,0,0,54,1,1,High bandwidth,1,1,0,1,1,1,Multi-year commitment,1,Credit card (automatic),108.0,5760.65,0,8,91.1,18.0
CRM-00232,Male,0,0,0,50,1,0,High bandwidth,1,1,0,1,0,1,Open enrollment,1,Credit card (automatic),93.5,4747.5,0,6,63.3,63.0
CRM-00233,Male,0,0,0,1,1,0,High bandwidth,1,0,0,0,0,1,Open enrollment,1,Mailed check,84.6,84.6,1,4,45.6,80.0
CRM-00234,Female,0,0,0,72,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Credit card (automatic),20.25,1566.9,0,1,8.9,42.0
CRM-00235,Female,0,0,0,29,1,1,Limited access,0,0,0,0,0,0,Open enrollment,0,Electronic check,25.15,702.0,0,2,27.8,87.0
CRM-00236,Male,0,0,0,2,1,1,Standard bandwidth,0,1,0,0,0,0,Open enrollment,1,Mailed check,54.4,114.1,1,4,55.6,92.0
CRM-00237,Female,0,0,0,10,0,0,Standard bandwidth,0,0,0,1,0,0,Multi-year commitment,1,Mailed check,29.6,299.05,0,2,27.8,35.0
CRM-00238,Male,0,1,0,18,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,73.15,1305.95,0,3,46.7,95.0
CRM-00239,Female,1,0,0,11,1,0,High bandwidth,0,1,0,0,1,1,Open enrollment,1,Electronic check,95.0,1120.3,1,5,54.4,100.0
CRM-00240,Male,0,0,0,16,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,19.75,284.35,0,1,8.9,42.0
CRM-00241,Female,0,0,0,72,1,1,Standard bandwidth,0,1,1,1,1,1,Multi-year commitment,0,Bank transfer (automatic),86.6,6350.5,0,7,72.2,28.0
CRM-00242,Male,0,0,0,72,1,1,High bandwidth,0,1,1,1,1,1,Multi-year commitment,0,Bank transfer (automatic),109.2,7878.3,0,7,72.2,28.0
CRM-00243,Female,0,1,1,41,1,0,Standard bandwidth,1,0,0,1,1,1,Annual commitment,1,Credit card (automatic),74.7,3187.65,0,6,63.3,18.0
CRM-00244,Female,1,1,0,65,1,0,High bandwidth,1,1,1,0,0,1,Open enrollment,0,Electronic check,94.4,6126.15,0,5,44.4,65.0
CRM-00245,Female,1,0,0,13,1,0,Standard bandwidth,0,1,1,0,0,0,Open enrollment,1,Electronic check,54.8,731.3,0,4,45.6,77.0
CRM-00246,Male,1,0,0,4,1,0,High bandwidth,1,0,0,0,0,0,Open enrollment,0,Electronic check,75.35,273.4,0,2,17.8,80.0
CRM-00247,Male,0,0,0,41,1,1,Standard bandwidth,0,0,1,0,0,1,Annual commitment,0,Mailed check,65.0,2531.8,0,4,45.6,32.0
CRM-00248,Male,1,0,0,15,1,0,High bandwidth,0,1,0,0,0,0,Open enrollment,1,Electronic check,74.4,1074.3,1,3,36.7,95.0
CRM-00249,Male,0,0,0,1,1,0,Standard bandwidth,1,0,0,0,0,0,Open enrollment,1,Mailed check,48.55,48.55,1,3,36.7,72.0
CRM-00250,Male,0,0,0,42,1,1,High bandwidth,1,1,1,0,0,1,Annual commitment,1,Electronic check,99.0,4298.45,0,7,82.2,20.0
CRM-00251,Female,0,1,0,51,1,0,High bandwidth,1,1,1,0,1,0,Annual commitment,1,Electronic check,93.5,4619.55,0,6,63.3,20.0
CRM-00252,Female,0,1,1,2,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,0,Electronic check,70.4,147.15,1,1,8.9,100.0
CRM-00253,Male,1,1,0,1,0,0,Standard bandwidth,0,1,0,0,1,0,Open enrollment,0,Electronic check,40.2,40.2,1,2,17.8,92.0
CRM-00254,Male,0,0,1,32,1,1,Standard bandwidth,0,1,1,1,1,1,Annual commitment,0,Credit card (automatic),83.7,2633.3,0,7,72.2,28.0
CRM-00255,Male,0,0,0,10,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Mailed check,19.85,193.05,0,2,27.8,92.0
CRM-00256,Female,0,1,1,67,0,0,Standard bandwidth,0,1,1,1,1,1,Multi-year commitment,1,Electronic check,59.55,4103.9,0,6,63.3,20.0
CRM-00257,Female,0,1,1,61,1,1,High bandwidth,1,1,1,1,1,1,Multi-year commitment,0,Credit card (automatic),115.1,7008.15,0,8,81.1,8.0
CRM-00258,Male,0,0,0,50,1,1,High bandwidth,1,1,1,1,1,1,Annual commitment,0,Credit card (automatic),114.35,5791.1,0,8,81.1,8.0
CRM-00259,Female,0,1,0,2,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Credit card (automatic),44.6,80.55,1,2,27.8,92.0
CRM-00260,Female,1,1,0,29,0,0,Standard bandwidth,1,0,1,0,0,1,Open enrollment,1,Electronic check,45.0,1228.65,0,4,45.6,57.0
CRM-00261,Male,1,0,0,3,0,0,Standard bandwidth,0,0,1,0,0,1,Open enrollment,1,Electronic check,41.15,132.2,1,3,36.7,82.0
CRM-00262,Male,1,0,0,13,1,1,High bandwidth,0,1,1,0,1,1,Open enrollment,1,Electronic check,106.9,1364.3,1,7,82.2,85.0
CRM-00263,Male,1,1,0,57,1,1,High bandwidth,0,1,0,0,0,1,Open enrollment,1,Electronic check,89.85,4925.35,0,5,64.4,95.0
CRM-00264,Female,0,0,0,31,0,0,Standard bandwidth,1,1,0,1,0,1,Multi-year commitment,1,Bank transfer (automatic),49.85,1520.1,0,5,54.4,10.0
CRM-00265,Female,0,1,0,45,1,1,High bandwidth,1,1,1,1,1,1,Annual commitment,0,Mailed check,113.3,5032.25,0,8,81.1,8.0
CRM-00266,Female,0,1,1,61,1,1,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,0,Mailed check,88.1,5526.75,0,8,81.1,8.0
CRM-00267,Male,0,0,0,50,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Bank transfer (automatic),24.9,1195.25,0,2,27.8,42.0
CRM-00268,Female,1,0,0,19,1,0,High bandwidth,1,1,0,1,1,1,Open enrollment,1,Mailed check,105.0,2007.25,0,7,72.2,63.0
CRM-00269,Male,0,0,0,59,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,19.35,1099.6,1,1,8.9,42.0
CRM-00270,Female,0,1,0,71,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Credit card (automatic),24.25,1732.95,0,3,46.7,42.0
CRM-00271,Female,1,0,0,16,1,0,High bandwidth,0,0,0,1,1,1,Open enrollment,1,Electronic check,94.45,1511.2,1,5,54.4,83.0
CRM-00272,Male,0,1,0,57,1,0,Standard bandwidth,1,1,0,1,0,0,Multi-year commitment,1,Electronic check,59.75,3450.15,0,5,54.4,10.0
CRM-00273,Male,0,0,0,1,0,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,0,Bank transfer (automatic),24.8,24.8,1,0,0.0,92.0
CRM-00274,Male,1,1,0,20,1,1,High bandwidth,0,1,0,1,1,1,Open enrollment,0,Electronic check,107.05,2172.05,0,6,63.3,83.0
CRM-00275,Male,0,0,0,1,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,0,Mailed check,70.6,70.6,1,1,8.9,100.0
CRM-00276,Male,0,1,0,5,1,1,High bandwidth,0,1,0,1,0,0,Open enrollment,1,Electronic check,85.4,401.1,1,5,64.4,88.0
CRM-00277,Female,0,1,0,52,1,1,High bandwidth,0,1,1,0,1,1,Open enrollment,1,Electronic check,105.05,5624.85,1,7,82.2,85.0
CRM-00278,Male,1,1,0,21,1,0,Standard bandwidth,1,1,0,0,0,1,Open enrollment,1,Bank transfer (automatic),64.95,1339.8,0,5,54.4,67.0
CRM-00279,Male,0,0,0,14,0,0,Standard bandwidth,0,0,1,1,1,1,Open enrollment,1,Electronic check,55.0,771.95,0,5,54.4,65.0
CRM-00280,Female,0,0,0,5,1,0,Standard bandwidth,0,1,0,0,0,0,Open enrollment,0,Bank transfer (automatic),50.55,244.75,0,2,17.8,92.0
CRM-00281,Female,0,0,0,6,1,0,Standard bandwidth,1,1,0,0,0,0,Open enrollment,0,Mailed check,55.15,322.9,0,3,26.7,72.0
CRM-00282,Female,0,0,0,10,1,0,Standard bandwidth,0,1,0,0,0,0,Open enrollment,0,Electronic check,51.2,498.25,0,2,17.8,92.0
CRM-00283,Female,0,0,1,1,1,1,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,25.4,25.4,0,2,27.8,92.0
CRM-00284,Female,0,0,0,68,1,1,Standard bandwidth,1,0,0,0,0,0,Open enrollment,0,Mailed check,54.45,3687.75,0,3,36.7,67.0
CRM-00285,Male,0,1,1,18,1,0,High bandwidth,0,0,1,0,1,1,Open enrollment,0,Mailed check,95.15,1779.95,1,4,35.6,85.0
CRM-00286,Female,0,0,0,22,1,1,High bandwidth,0,0,0,0,0,0,Annual commitment,1,Credit card (automatic),76.0,1783.6,0,3,46.7,50.0
CRM-00287,Female,0,0,0,20,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,44.35,927.15,0,2,27.8,87.0
CRM-00288,Male,0,1,0,1,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,0,Electronic check,70.0,70.0,1,1,8.9,92.0
CRM-00289,Male,1,0,0,8,1,0,High bandwidth,0,1,0,0,0,0,Open enrollment,1,Electronic check,74.5,606.55,1,3,36.7,100.0
CRM-00290,Male,0,0,0,10,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Credit card (automatic),44.85,435.4,1,2,27.8,92.0
CRM-00291,Male,1,0,0,24,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,76.1,1712.7,1,3,46.7,95.0
CRM-00292,Male,0,0,0,35,1,0,Standard bandwidth,1,1,1,0,0,0,Annual commitment,0,Mailed check,61.2,2021.2,0,4,35.6,12.0
CRM-00293,Male,0,1,1,23,1,0,High bandwidth,0,1,1,1,0,0,Annual commitment,0,Mailed check,86.8,1940.8,0,4,35.6,28.0
CRM-00294,Female,1,0,0,6,1,0,High bandwidth,0,0,0,0,1,1,Open enrollment,1,Electronic check,89.35,567.8,0,4,45.6,100.0
CRM-00295,Female,0,0,0,12,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,19.7,220.35,0,1,8.9,87.0
CRM-00296,Male,0,0,0,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,0,Mailed check,20.25,20.25,0,1,8.9,92.0
CRM-00297,Female,0,1,1,71,1,0,High bandwidth,0,0,1,0,0,0,Multi-year commitment,0,Electronic check,76.05,5436.45,0,2,17.8,40.0
CRM-00298,Male,1,1,0,35,1,1,High bandwidth,0,0,1,0,1,1,Open enrollment,1,Electronic check,100.8,3437.5,0,6,73.3,85.0
CRM-00299,Male,0,1,1,40,1,1,Standard bandwidth,0,0,1,0,1,1,Open enrollment,1,Electronic check,74.55,3015.75,0,6,73.3,85.0
CRM-00300,Female,0,0,1,1,1,0,High bandwidth,1,0,0,0,0,0,Open enrollment,1,Mailed check,73.6,73.6,1,3,36.7,80.0
CRM-00301,Male,0,0,0,23,1,0,Standard bandwidth,0,0,0,0,1,1,Annual commitment,1,Bank transfer (automatic),64.9,1509.8,0,4,45.6,42.0
CRM-00302,Female,1,0,0,4,1,1,High bandwidth,0,0,0,0,1,1,Open enrollment,1,Electronic check,95.45,396.1,1,5,64.4,100.0
CRM-00303,Male,0,0,0,4,1,0,High bandwidth,0,0,1,1,0,1,Open enrollment,1,Electronic check,90.4,356.65,0,5,54.4,78.0
CRM-00304,Female,0,1,1,68,0,0,Standard bandwidth,0,1,1,1,1,1,Multi-year commitment,0,Credit card (automatic),60.3,4109.0,0,5,44.4,20.0
CRM-00305,Male,0,0,1,38,1,1,High bandwidth,0,1,0,0,0,0,Open enrollment,1,Mailed check,81.85,3141.7,0,4,55.6,95.0
CRM-00306,Male,0,1,1,52,1,1,Limited access,0,0,0,0,0,0,Multi-year commitment,0,Mailed check,24.8,1229.1,0,2,27.8,42.0
CRM-00307,Male,1,1,0,32,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,74.9,2303.35,1,3,46.7,95.0
CRM-00308,Male,0,1,1,29,1,0,Standard bandwidth,0,0,1,1,1,1,Multi-year commitment,0,Mailed check,75.55,2054.4,0,5,44.4,28.0
CRM-00309,Male,1,1,1,38,1,1,High bandwidth,0,1,0,0,1,1,Open enrollment,0,Electronic check,101.15,3741.85,0,5,54.4,95.0
CRM-00310,Male,0,0,1,48,1,1,Standard bandwidth,1,0,1,0,1,1,Annual commitment,1,Credit card (automatic),78.75,3682.45,0,7,82.2,20.0
CRM-00311,Female,0,0,0,1,1,0,Limited access,0,0,0,0,0,0,Open enrollment,1,Bank transfer (automatic),19.25,19.25,0,2,27.8,92.0
CRM-00312,Female,0,0,0,22,1,0,High bandwidth,1,0,0,1,0,1,Open enrollment,1,Electronic check,89.05,1886.25,0,5,54.4,63.0
CRM-00313,Female,0,0,0,43,1,1,High bandwidth,1,1,1,1,1,1,Multi-year commitment,0,Credit card (automatic),115.05,4895.1,0,8,81.1,8.0
CRM-00314,Female,1,1,0,5,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,69.35,341.6,0,2,27.8,92.0
CRM-00315,Male,0,0,0,5,1,0,High bandwidth,0,0,0,0,1,0,Open enrollment,1,Electronic check,80.6,415.55,1,3,36.7,100.0
CRM-00316,Male,0,1,1,51,1,1,High bandwidth,1,1,0,1,1,1,Annual commitment,0,Credit card (automatic),110.05,5686.4,0,7,72.2,18.0
CRM-00317,Male,0,0,0,71,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Credit card (automatic),19.9,1355.1,0,2,27.8,42.0
CRM-00318,Female,0,1,1,38,1,0,Standard bandwidth,1,1,0,1,1,1,Annual commitment,0,Credit card (automatic),80.3,3058.65,1,6,53.3,18.0
CRM-00319,Male,1,1,0,24,1,0,High bandwidth,0,0,1,0,1,1,Open enrollment,1,Electronic check,93.15,2231.05,1,5,54.4,85.0
CRM-00320,Male,0,1,0,35,1,1,High bandwidth,0,0,0,1,1,0,Open enrollment,1,Credit card (automatic),91.5,3236.35,0,5,64.4,83.0
CRM-00321,Female,1,0,0,54,1,1,Standard bandwidth,1,1,0,1,1,1,Annual commitment,0,Bank transfer (automatic),82.45,4350.1,1,7,72.2,18.0
CRM-00322,Female,0,1,1,72,0,0,Standard bandwidth,0,1,1,1,1,1,Multi-year commitment,1,Electronic check,60.0,4264.0,0,6,63.3,20.0
CRM-00323,Male,0,0,0,1,1,0,Standard bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,44.8,44.8,0,2,27.8,92.0
CRM-00324,Female,0,1,1,9,1,0,Standard bandwidth,1,0,0,0,0,0,Annual commitment,0,Mailed check,48.6,422.3,0,2,17.8,27.0
CRM-00325,Male,0,0,0,69,0,0,Standard bandwidth,1,1,0,1,1,1,Multi-year commitment,1,Bank transfer (automatic),60.05,4176.7,0,6,63.3,10.0
CRM-00326,Female,0,1,0,52,1,1,High bandwidth,0,1,0,1,1,1,Open enrollment,1,Credit card (automatic),102.7,5138.1,0,7,82.2,83.0
CRM-00327,Female,1,1,0,11,1,0,High bandwidth,0,0,0,1,1,0,Open enrollment,1,Electronic check,82.9,880.05,0,4,45.6,88.0
CRM-00328,Female,1,0,0,2,1,0,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,70.35,139.05,1,2,27.8,92.0
CRM-00329,Female,1,1,1,28,0,0,Standard bandwidth,0,0,0,0,1,0,Open enrollment,1,Electronic check,35.9,973.65,0,2,27.8,87.0
CRM-00330,Female,1,0,0,17,1,1,High bandwidth,0,0,1,0,0,0,Open enrollment,1,Credit card (automatic),82.65,1470.05,0,4,55.6,85.0
CRM-00331,Female,0,1,1,35,1,0,Limited access,0,0,0,0,0,0,Multi-year commitment,1,Mailed check,19.85,739.35,0,2,27.8,42.0
CRM-00332,Female,0,0,0,8,1,0,Limited access,0,0,0,0,0,0,Annual commitment,1,Mailed check,19.2,161.95,0,2,27.8,47.0
CRM-00333,Male,0,0,0,46,1,1,High bandwidth,0,1,1,0,1,0,Annual commitment,1,Credit card (automatic),94.9,4422.95,0,6,73.3,40.0
CRM-00334,Female,0,0,0,7,1,1,High bandwidth,0,0,0,0,0,0,Open enrollment,1,Electronic check,73.85,511.25,1,3,46.7,100.0
CRM-00335,Female,0,0,0,2,1,1,High bandwidth,0,0,1,0,0,0,Open enrollment,0,Mailed check,80.6,155.8,1,3,36.7,90.0
CRM-00336,Male,0,1,1,68,1,1,Standard bandwidth,0,1,1,1,0,1,Annual commitment,1,Bank transfer (automatic),75.8,5293.95,1,7,82.2,28.0
CRM-00337,Female,0,0,0,43,1,1,High bandwidth,0,1,1,0,1,1,Multi-year commitment,1,Electronic check,104.6,4759.85,1,7,82.2,40.0
CRM-00338,Female,0,0,0,68,1,1,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,1,Electronic check,88.15,6148.45,0,9,100.0,8.0
CRM-00339,Female,0,0,0,36,1,0,High bandwidth,0,1,0,0,1,1,Open enrollment,1,Credit card (automatic),94.8,3565.65,0,5,54.4,95.0
CRM-00340,Male,0,1,0,63,1,1,High bandwidth,0,1,1,0,1,1,Open enrollment,1,Electronic check,103.4,6603.0,1,7,82.2,85.0
CRM-00341,Female,1,0,0,32,1,0,Standard bandwidth,0,1,0,1,0,0,Open enrollment,0,Bank transfer (automatic),54.65,1830.1,0,3,26.7,75.0
CRM-00342,Female,0,1,0,71,1,1,Standard bandwidth,1,1,1,1,1,1,Multi-year commitment,0,Credit card (automatic),85.75,6223.8,0,8,81.1,8.0
CRM-00343,Female,0,1,1,66,1,1,Standard bandwidth,1,1,1,0,0,0,Open enrollment,1,Bank transfer (automatic),67.45,4508.65,0,6,73.3,57.0
CRM-00344,Male,0,0,0,63,1,0,Limited access,0,0,0,0,0,0,Annual commitment,0,Mailed check,20.5,1328.15,0,1,8.9,42.0
CRM-00345,Female,0,0,1,41,1,0,Limited access,0,0,0,0,0,0,Annual commitment,1,Credit card (automatic),20.25,865.0,0,2,27.8,42.0
